Foreign_table,Foreign_key,A,Primary_table,Primary_key,B
users,age,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/age,u2base,userid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/u2base.csv/userid
users,occupation,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/occupation,users,userid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/userid
users,occupation,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/occupation,u2base,userid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/u2base.csv/userid
users,occupation,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/occupation,u2base,rating,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/u2base.csv/rating
users,occupation,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/occupation,directors,d_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/d_quality
users,occupation,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/occupation,actors,a_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/actors.csv/a_quality
movies2directors,movieid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies2directors.csv/movieid,movies,movieid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies.csv/movieid
u2base,movieid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/u2base.csv/movieid,movies,movieid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies.csv/movieid
directors,directorid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/directorid,movies2directors,directorid,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies2directors.csv/directorid
movies,runningtime,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies.csv/runningtime,movies2actors,cast_num,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies2actors.csv/cast_num
movies,runningtime,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies.csv/runningtime,directors,d_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/d_quality
movies,runningtime,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies.csv/runningtime,directors,avg_revenue,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/avg_revenue
movies,runningtime,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/movies.csv/runningtime,actors,a_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/actors.csv/a_quality
directors,d_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/d_quality,actors,a_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/actors.csv/a_quality
actors,a_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/actors.csv/a_quality,directors,d_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/d_quality
actors,a_gender,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/actors.csv/a_gender,users,u_gender,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/users.csv/u_gender
directors,avg_revenue,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/avg_revenue,directors,d_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/d_quality
directors,avg_revenue,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/directors.csv/avg_revenue,actors,a_quality,http://kglids.org/resource/FKC/CompleteMovieLens/dataResource/actors.csv/a_quality
