Foreign_table,Foreign_key,A,Primary_table,Primary_key,B
customer,C_CUSTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/customer.csv/C_CUSTKEY,partsupp,PS_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_PARTKEY
customer,C_CUSTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/customer.csv/C_CUSTKEY,part,P_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/part.csv/P_PARTKEY
orders,O_SHIPPRIORITY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/orders.csv/O_SHIPPRIORITY,supplier,S_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/supplier.csv/S_NATIONKEY
orders,O_SHIPPRIORITY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/orders.csv/O_SHIPPRIORITY,region,R_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/region.csv/R_REGIONKEY
orders,O_SHIPPRIORITY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/orders.csv/O_SHIPPRIORITY,nation,N_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/nation.csv/N_NATIONKEY
orders,O_SHIPPRIORITY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/orders.csv/O_SHIPPRIORITY,nation,N_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/nation.csv/N_REGIONKEY
orders,O_SHIPPRIORITY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/orders.csv/O_SHIPPRIORITY,customer,C_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/customer.csv/C_NATIONKEY
part,P_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/part.csv/P_PARTKEY,partsupp,PS_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_PARTKEY
partsupp,PS_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_SUPPKEY,supplier,S_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/supplier.csv/S_SUPPKEY
partsupp,PS_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_SUPPKEY,partsupp,PS_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_PARTKEY
partsupp,PS_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_SUPPKEY,part,P_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/part.csv/P_PARTKEY
partsupp,PS_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_SUPPKEY,lineitem,L_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/lineitem.csv/L_SUPPKEY
partsupp,PS_SUPPKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_SUPPKEY,customer,C_CUSTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/customer.csv/C_CUSTKEY
partsupp,PS_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/partsupp.csv/PS_PARTKEY,part,P_PARTKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/part.csv/P_PARTKEY
supplier,S_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/supplier.csv/S_NATIONKEY,nation,N_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/nation.csv/N_NATIONKEY
supplier,S_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/supplier.csv/S_NATIONKEY,customer,C_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/customer.csv/C_NATIONKEY
region,R_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/region.csv/R_REGIONKEY,supplier,S_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/supplier.csv/S_NATIONKEY
region,R_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/region.csv/R_REGIONKEY,nation,N_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/nation.csv/N_NATIONKEY
region,R_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/region.csv/R_REGIONKEY,nation,N_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/nation.csv/N_REGIONKEY
region,R_REGIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/region.csv/R_REGIONKEY,customer,C_NATIONKEY,http://kglids.org/resource/FKC/CompleteTPC-H/dataResource/customer.csv/C_NATIONKEY
