Foreign_table,Foreign_key,A,Primary_table,Primary_key,B
Customers,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/GEOID,Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID
Customers,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/GEOID,Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID
Customers,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/GEOID,Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID
mailings3,RESPONSE,http://kglids.org/resource/kaggle/SAP/dataResource/mailings3.csv/RESPONSE,Mailings1_2,RESPONSE,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/RESPONSE
Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID,Sales,EVENTID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/EVENTID
Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID,Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID
Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID,Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID
Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID,Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID
Mailings1_2,RESPONSE,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/RESPONSE,mailings3,RESPONSE,http://kglids.org/resource/kaggle/SAP/dataResource/mailings3.csv/RESPONSE
Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID,Sales,EVENTID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/EVENTID
Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID,Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID
Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID,Sales,EVENTID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/EVENTID
Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID,Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID
Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID,Sales,EVENTID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/EVENTID
Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID,Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID
Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID,Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID
Customers,EDUCATIONNUM,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/EDUCATIONNUM,Sales,EVENTID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/EVENTID
Customers,EDUCATIONNUM,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/EDUCATIONNUM,Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID
Customers,EDUCATIONNUM,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/EDUCATIONNUM,Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID
Customers,EDUCATIONNUM,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/EDUCATIONNUM,Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID
Customers,EDUCATIONNUM,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/EDUCATIONNUM,Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID
Customers,EDUCATIONNUM,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/EDUCATIONNUM,Customers,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/GEOID
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Sales,EVENTID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/EVENTID
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Sales,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Sales.csv/REFID
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Mailings1_2,REFID,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/REFID
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Mailings1_2,KxIndex,http://kglids.org/resource/kaggle/SAP/dataResource/Mailings1_2.csv/KxIndex
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Demog,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Demog.csv/GEOID
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Customers,ID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/ID
Customers,age,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/age,Customers,GEOID,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/GEOID
Customers,NOM2,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/NOM2,Customers,NOM1,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/NOM1
Customers,NOM2,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/NOM2,Customers,NOM3,http://kglids.org/resource/kaggle/SAP/dataResource/Customers.csv/NOM3
