Foreign_table,Foreign_key,A,Primary_table,Primary_key,B
ACCOUNT_TRANSACTIONS,ACC_OTHER_ACCOUNT_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACC_OTHER_ACCOUNT_KEY,ACCOUNTS,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACC_KEY
ACCOUNTS,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACC_KEY,target_churn,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/target_churn.csv/ACC_KEY
ACCOUNT_TRANSACTIONS,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACC_KEY,target_churn,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/target_churn.csv/ACC_KEY
ACCOUNT_TRANSACTIONS,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACC_KEY,ACCOUNTS,ACC_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACC_KEY
ACCOUNT_TRANSACTIONS,ACCTRN_AMOUNT_CZK,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_AMOUNT_CZK,ACCOUNT_TRANSACTIONS,ACCTRN_AMOUNT_FX,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_AMOUNT_FX
ACCOUNT_TRANSACTIONS,ACCTRN_AMOUNT_FX,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_AMOUNT_FX,ACCOUNT_TRANSACTIONS,ACCTRN_AMOUNT_CZK,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_AMOUNT_CZK
target_churn,date_horizon,http://kglids.org/resource/kaggle/cs/dataResource/target_churn.csv/date_horizon,ACCOUNTS,ACCH_CLOSE_DATE,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACCH_CLOSE_DATE
PRODUCTS,PROD_KEY,http://kglids.org/resource/kaggle/cs/dataResource/PRODUCTS.csv/PROD_KEY,ACCOUNTS,PROD_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/PROD_KEY
ACCOUNTS,ACCTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACCTP_KEY,ACCOUNT_TYPES,ACCTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TYPES.csv/ACCTP_KEY
ACCOUNTS,ACCTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACCTP_KEY,ACCOUNT_TRANSACTIONS,ACCTP_OTHER_ACCOUNT_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTP_OTHER_ACCOUNT_KEY
ACCOUNT_TRANSACTIONS,ACCTRN_FEE_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_FEE_FLAG,ACCOUNT_TRANSACTIONS,ACCTRN_CASH_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_CASH_FLAG
ACCOUNT_TRANSACTIONS,ACCTRN_FEE_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_FEE_FLAG,ACCOUNT_TRANSACTIONS,ACCTRN_INTEREST_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_INTEREST_FLAG
ACCOUNT_TRANSACTIONS,ACCTRN_FEE_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_FEE_FLAG,ACCOUNT_TRANSACTIONS,ACCTRN_TAX_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_TAX_FLAG
ACCOUNT_TRANSACTIONS,ACCTRN_INTEREST_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_INTEREST_FLAG,ACCOUNT_TRANSACTIONS,ACCTRN_CASH_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_CASH_FLAG
ACCOUNT_TRANSACTIONS,ACCTRN_INTEREST_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_INTEREST_FLAG,ACCOUNT_TRANSACTIONS,ACCTRN_TAX_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_TAX_FLAG
ACCOUNT_TRANSACTIONS,ACCTRN_INTEREST_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_INTEREST_FLAG,ACCOUNT_TRANSACTIONS,ACCTRN_FEE_FLAG,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTRN_FEE_FLAG
ACCOUNT_TRANSACTIONS,ACCTP_OTHER_ACCOUNT_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTP_OTHER_ACCOUNT_KEY,ACCOUNTS,ACCTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNTS.csv/ACCTP_KEY
ACCOUNT_TRANSACTIONS,ACCTP_OTHER_ACCOUNT_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACCTP_OTHER_ACCOUNT_KEY,ACCOUNT_TYPES,ACCTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TYPES.csv/ACCTP_KEY
ACCOUNT_TRANSACT_TYPES,ACTRNTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACT_TYPES.csv/ACTRNTP_KEY,ACCOUNT_TRANSACTIONS,ACTRNTP_KEY,http://kglids.org/resource/kaggle/cs/dataResource/ACCOUNT_TRANSACTIONS.csv/ACTRNTP_KEY
