Foreign_table,Foreign_key,A,Primary_table,Primary_key,B
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,provider,provider_no,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/provider_no
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,payment,payment_no,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/payment_no
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,member,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/member_no
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,corporation,corp_no,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/corp_no
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,charge,charge_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/charge_no
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no
region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no,category,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,statement,statement_no,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/statement_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,statement,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/member_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,statement,statement_dt,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/statement_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,statement,due_dt,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/due_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,statement,statement_amt,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/statement_amt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,statement,statement_code,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/statement_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,status,status_code,http://kglids.org/resource/kaggle/Credit/dataResource/status.csv/status_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,status,status_desc,http://kglids.org/resource/kaggle/Credit/dataResource/status.csv/status_desc
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,region_name,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_name
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,street,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/street
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,city,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/city
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,state_prov,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/state_prov
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,country,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/country
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,mail_code,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/mail_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,phone_no,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/phone_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,region,region_code,http://kglids.org/resource/kaggle/Credit/dataResource/region.csv/region_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,provider_no,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/provider_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,provider_name,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/provider_name
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,street,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/street
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,city,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/city
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,state_prov,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/state_prov
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,mail_code,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/mail_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,country,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/country
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,phone_no,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/phone_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,issue_dt,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/issue_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,expr_dt,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/expr_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/region_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,provider,provider_code,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/provider_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,payment,payment_no,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/payment_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,payment,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/member_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,payment,payment_dt,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/payment_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,payment,payment_amt,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/payment_amt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,payment,statement_no,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/statement_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,payment,payment_code,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/payment_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/member_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,lastname,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/lastname
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,firstname,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/firstname
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,middleinitial,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/middleinitial
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,street,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/street
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,city,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/city
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,state_prov,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/state_prov
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,country,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/country
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,mail_code,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/mail_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,phone_no,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/phone_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,photograph,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/photograph
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,issue_dt,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/issue_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,expr_dt,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/expr_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/region_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,corp_no,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/corp_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,prev_balance,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/prev_balance
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,curr_balance,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/curr_balance
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,member,member_code,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/member_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,corp_no,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/corp_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,corp_name,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/corp_name
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,street,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/street
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,city,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/city
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,state_prov,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/state_prov
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,country,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/country
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,mail_code,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/mail_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,phone_no,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/phone_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,expr_dt,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/expr_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,region_no,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/region_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,corporation,corp_code,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/corp_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,charge_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/charge_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/member_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,provider_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/provider_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,charge_dt,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/charge_dt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,charge_amt,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/charge_amt
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,statement_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/statement_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,charge,charge_code,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/charge_code
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,category,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_no
category,category_code,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_code,category,category_desc,http://kglids.org/resource/kaggle/Credit/dataResource/category.csv/category_desc
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,statement,statement_no,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/statement_no
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,statement,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/statement.csv/member_no
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,provider,provider_no,http://kglids.org/resource/kaggle/Credit/dataResource/provider.csv/provider_no
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,payment,payment_no,http://kglids.org/resource/kaggle/Credit/dataResource/payment.csv/payment_no
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,member,member_no,http://kglids.org/resource/kaggle/Credit/dataResource/member.csv/member_no
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,corporation,corp_no,http://kglids.org/resource/kaggle/Credit/dataResource/corporation.csv/corp_no
charge,category_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/category_no,charge,charge_no,http://kglids.org/resource/kaggle/Credit/dataResource/charge.csv/charge_no
