,F1,F2,F3,F4,F5,F6,F8,F9,F10,Has_pk_fk_relation
53,0.625,0.0,0.0,1.0,0.05714285714285714,0.0,0,0,49.25,0
54,0.625,0.0,0.0,1.0,0.14285714285714285,0.0,0,0,164.875,0
55,0.625,0.0,0.0,1.0,0.05714285714285714,0.0,0,0,42.0,0
56,0.625,0.0,0.0,1.0,1.0,0.0,0,1,42.5,1
57,0.625,0.0,0.0,1.0,1.0,0.0,0,1,1164.625,0
58,0.625,0.0,0.0,1.0,1.0,0.0,0,0,42.5,0
59,0.625,0.0,0.0,1.0,1.0,0.0,0,1,1148.625,0
60,0.625,0.0,0.0,1.0,1.0,0.0,0,0,42.5,0
61,0.625,0.0,0.0,1.0,1.0,0.0,0,0,42.5,0
62,0.625,0.0,0.0,1.0,1.0,0.0,0,0,42.5,0
63,0.625,0.0,0.0,1.0,0.08571428571428572,0.0,0,1,37.375,0
64,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,0.8994708994708994,1
65,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,24.64814814814815,0
66,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,0.8994708994708994,0
67,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,24.309523809523807,0
68,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,0.8994708994708994,0
69,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,0.8994708994708994,0
70,0.4232804232804232,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,0.8994708994708994,0
71,0.6441176470588235,0.0,0.0,0.07692307692307693,0.05714285714285714,0.0,1,0,27.02647058823529,0
72,0.75,0.0,0.0,0.07692307692307693,0.05714285714285714,0.0,1,0,27.02647058823529,0
73,0.5833333333333333,0.0,0.0,0.7692307692307693,0.02857142857142857,1.0,0,0,6.3,0
74,0.5833333333333333,0.0,0.0,0.7692307692307693,0.14285714285714285,1.0,0,0,21.98333333333333,0
75,0.5833333333333333,0.0,0.0,0.7692307692307693,0.05714285714285714,1.0,0,0,5.6,0
76,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,0.0,0,1,5.666666666666666,1
77,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,0.0,0,1,155.28333333333333,0
78,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,1.0,0,0,5.666666666666666,0
79,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,0.0,0,1,153.15,0
80,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,1.0,0,0,5.666666666666666,0
81,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,1.0,0,0,5.666666666666666,0
82,0.5833333333333333,0.0,0.0,0.7692307692307693,1.0,1.0,0,0,5.666666666666666,0
83,0.40625,0.0,0.0,0.6153846153846154,0.02857142857142857,1.0,0,0,2.34375,0
84,0.40625,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,10.625,1
85,0.40625,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,291.15625,0
86,0.40625,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,10.625,0
87,0.40625,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,287.15625,0
88,0.40625,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,10.625,0
89,0.40625,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,10.625,0
90,0.40625,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,10.625,0
91,1.0,0.0,0.0,0.07692307692307693,0.02857142857142857,1.0,0,0,2.34375,0
92,1.0,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,2.463768115942029,1
93,1.0,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,67.51449275362319,0
94,1.0,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,2.463768115942029,0
95,1.0,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,66.58695652173913,0
96,1.0,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,2.463768115942029,0
97,1.0,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,2.463768115942029,0
98,1.0,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,2.463768115942029,0
99,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,0.0,0,1,0.2577710386656557,1
100,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,0.0,0,1,7.063684609552691,0
101,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,1.0,0,0,0.2577710386656557,0
102,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,0.0,0,1,6.966641394996209,0
103,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,1.0,0,0,0.2577710386656557,0
104,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,1.0,0,0,0.2577710386656557,0
105,0.2433661865049279,0.953,0.14285714285714285,0.5384615384615384,1.0,1.0,0,0,0.2577710386656557,0
106,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,1,1.0,1
107,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,1,27.402941176470588,0
108,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,0,1.0,0
109,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,1,27.02647058823529,0
110,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,0,1.0,0
111,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,0,1.0,0
112,1.0,0.0,0.0,0.07692307692307693,0.02857142857142857,1.0,0,0,6.3,0
113,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,1,1.0,1
114,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,1,27.402941176470588,0
115,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,0,1.0,0
116,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,1,27.02647058823529,0
117,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,0,1.0,0
118,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,0,1.0,0
119,0.9730599978533861,0.986,0.0,0.07692307692307693,0.08571428571428572,0.0,0,1,0.9862616722120854,1
120,0.0004293227433723,0.0,0.0,0.07692307692307693,0.08571428571428572,0.0,1,0,0.036492433186648,0
121,0.0370007617803895,1.0,1.0,0.46153846153846156,1.0,1.0,0,1,0.0370007617803895,1
122,0.0370007617803895,1.0,1.0,0.46153846153846156,1.0,1.0,0,1,1.0139296985526172,0
123,0.0370007617803895,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.0370007617803895,0
124,0.0370007617803895,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.0370007617803895,0
125,0.0370007617803895,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.0370007617803895,0
126,0.0370007617803895,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.0370007617803895,0
127,0.0253807106598984,0.0,0.02857142857142857,0.07692307692307693,0.08571428571428572,0.0,1,0,0.8629441624365481,0
128,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,4.533333333333333,1
129,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,124.22666666666666,0
130,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,4.533333333333333,0
131,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,122.52,0
132,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,4.533333333333333,0
133,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,4.533333333333333,0
134,0.6666666666666666,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,4.533333333333333,0
135,0.4680691209616829,0.0,0.02857142857142857,0.15384615384615385,0.08571428571428572,0.0,0,1,0.9862616722120854,1
136,0.4680691209616829,1.0,0.02857142857142857,0.15384615384615385,0.02857142857142857,0.0,0,1,0.4680691209616829,0
137,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,0.0,0,1,1.011904761904762,1
138,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,0.0,0,1,27.729166666666664,0
139,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,1.011904761904762,0
140,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,0.0,0,1,27.348214285714285,0
141,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,1.011904761904762,0
142,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,1.011904761904762,0
143,0.4583333333333333,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,1.011904761904762,0
144,0.036492433186648,1.0,1.0,0.46153846153846156,1.0,1.0,0,1,0.036492433186648,1
145,0.036492433186648,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.036492433186648,0
146,0.036492433186648,1.0,1.0,0.46153846153846156,1.0,1.0,0,1,0.9862616722120854,0
147,0.036492433186648,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.036492433186648,0
148,0.036492433186648,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.036492433186648,0
149,0.036492433186648,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,0.036492433186648,0
150,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,1,27.402941176470588,0
151,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,1.0,0
152,1.0,1.0,1.0,0.46153846153846156,1.0,1.0,0,1,27.02647058823529,0
153,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,1.0,0
154,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,1.0,0
155,1.0,1.0,1.0,0.46153846153846156,1.0,0.0,0,0,1.0,0
156,0.2721088435374149,0.0,0.0,0.6153846153846154,0.02857142857142857,1.0,0,0,0.9727891156462584,0
157,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,2.312925170068027,1
158,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,63.38095238095239,0
159,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,2.312925170068027,0
160,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,62.51020408163265,0
161,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,2.312925170068027,0
162,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,2.312925170068027,0
163,0.2721088435374149,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,2.312925170068027,0
164,1.0,1.0,0.08571428571428572,0.6153846153846154,0.08571428571428572,1.0,0,0,1.0,0
165,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,0.0,0,1,8.717948717948719,1
166,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,0.0,0,1,238.89743589743588,0
167,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
168,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,0.0,0,1,235.6153846153846,0
169,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
170,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
171,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
172,0.001516300227445,0.0,0.0,0.07692307692307693,0.02857142857142857,0.0,0,0,6.966641394996209,0
173,1.0,1.0,0.08571428571428572,0.23076923076923078,0.08571428571428572,1.0,0,0,19.5,0
174,1.0,1.0,0.08571428571428572,0.23076923076923078,0.08571428571428572,0.0,0,0,19.5,0
175,1.0,1.0,0.08571428571428572,0.23076923076923078,0.08571428571428572,0.0,0,0,149.5,0
176,0.5862068965517241,0.0,0.0,0.6153846153846154,0.11428571428571428,1.0,0,0,5.126436781609195,0
177,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,3.9080459770114944,1
178,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,107.0919540229885,0
179,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,3.9080459770114944,0
180,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,0.0,0,1,105.6206896551724,0
181,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,3.9080459770114944,0
182,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,3.9080459770114944,0
183,0.5862068965517241,0.0,0.0,0.6153846153846154,1.0,1.0,0,0,3.9080459770114944,0
184,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,2.3776223776223775,1
185,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,65.15384615384615,0
186,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,2.3776223776223775,0
187,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,0.0,0,1,64.25874125874125,0
188,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,2.3776223776223775,0
189,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,2.3776223776223775,0
190,0.6713286713286712,0.0,0.02857142857142857,0.5384615384615384,1.0,1.0,0,0,2.3776223776223775,0
191,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,0.0,0,1,0.8629441624365481,1
192,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,0.0,0,1,23.647208121827408,0
193,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,0.8629441624365481,0
194,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,0.0,0,1,23.322335025380713,0
195,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,0.8629441624365481,0
196,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,0.8629441624365481,0
197,0.5862944162436547,0.0,0.05714285714285714,0.5384615384615384,1.0,1.0,0,0,0.8629441624365481,0
198,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,1.9653179190751444,1
199,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,53.85549132947977,0
200,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.9653179190751444,0
201,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,53.11560693641618,0
202,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.9653179190751444,0
203,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.9653179190751444,0
204,0.2890173410404624,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.9653179190751444,0
205,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,1.0,0,1,1.137123745819398,1
206,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,1.0,0,1,31.160535117056856,0
207,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,0.0,0,0,1.137123745819398,0
208,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,1.0,0,1,30.732441471571903,0
209,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,0.0,0,0,1.137123745819398,0
210,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,0.0,0,0,1.137123745819398,0
211,0.9966555183946488,0.865,0.08571428571428572,0.5384615384615384,1.0,0.0,0,0,1.137123745819398,0
212,0.610958904109589,0.914,0.05714285714285714,0.6153846153846154,0.11428571428571428,1.0,0,0,1.221917808219178,0
213,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,0.0,0,1,0.9315068493150684,1
214,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,0.0,0,1,25.526027397260275,0
215,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,1.0,0,0,0.9315068493150684,0
216,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,0.0,0,1,25.175342465753424,0
217,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,1.0,0,0,0.9315068493150684,0
218,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,1.0,0,0,0.9315068493150684,0
219,0.610958904109589,0.0,0.05714285714285714,0.6153846153846154,1.0,1.0,0,0,0.9315068493150684,0
220,1.0,0.82,0.0,0.07692307692307693,0.02857142857142857,1.0,0,0,1.221917808219178,0
221,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,4.3589743589743595,1
222,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,119.44871794871794,0
223,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,4.3589743589743595,0
224,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,117.8076923076923,0
225,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,4.3589743589743595,0
226,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,4.3589743589743595,0
227,0.5256410256410255,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,4.3589743589743595,0
228,1.0,1.0,0.02857142857142857,0.15384615384615385,0.02857142857142857,0.0,0,0,2.1364365971107544,0
229,1.0,0.0,0.02857142857142857,0.15384615384615385,0.08571428571428572,1.0,0,1,2.10708553084155,1
230,0.0009172208209126,0.0,0.0,0.15384615384615385,0.02857142857142857,0.0,1,0,0.0903462508598945,0
231,0.0009172208209126,0.0,0.0,0.15384615384615385,0.08571428571428572,1.0,1,0,0.0779637697775739,0
232,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,1.8784530386740328,1
233,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,51.47513812154696,0
234,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.8784530386740328,0
235,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,0.0,0,1,50.76795580110497,0
236,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.8784530386740328,0
237,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.8784530386740328,0
238,0.6574585635359116,0.0,0.0,0.5384615384615384,1.0,1.0,0,0,1.8784530386740328,0
239,0.52,0.0,0.0,0.6923076923076923,0.02857142857142857,1.0,0,0,2.48,0
240,0.52,0.0,0.0,0.6923076923076923,0.14285714285714285,1.0,0,0,52.76,0
241,0.52,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,13.6,1
242,0.52,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,372.68,0
243,0.52,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,13.6,0
244,0.52,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,367.56,0
245,0.52,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,13.6,0
246,0.52,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,13.6,0
247,0.52,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,13.6,0
248,1.0,1.0,0.08571428571428572,0.6153846153846154,0.08571428571428572,1.0,0,0,1.0,0
249,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,0.0,0,1,8.717948717948719,1
250,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,0.0,0,1,238.89743589743588,0
251,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
252,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,0.0,0,1,235.6153846153846,0
253,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
254,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
255,1.0,0.0,0.08571428571428572,0.6153846153846154,1.0,1.0,0,0,8.717948717948719,0
256,0.8125,0.0,0.0,0.6923076923076923,0.05714285714285714,1.0,0,0,8.208333333333332,0
257,0.8125,0.0,0.0,0.6923076923076923,0.14285714285714285,1.0,0,0,27.479166666666664,0
258,0.8125,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,7.083333333333333,1
259,0.8125,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,194.10416666666663,0
260,0.8125,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,7.083333333333333,0
261,0.8125,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,191.4375,0
262,0.8125,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,7.083333333333333,0
263,0.8125,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,7.083333333333333,0
264,0.8125,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,7.083333333333333,0
265,0.0066889632107023,1.0,0.08571428571428572,0.23076923076923078,0.08571428571428572,0.0,0,0,0.1304347826086956,0
266,0.0066889632107023,1.0,0.08571428571428572,0.23076923076923078,0.08571428571428572,0.0,0,0,0.1304347826086956,0
267,0.0066889632107023,1.0,0.08571428571428572,0.23076923076923078,0.08571428571428572,0.0,0,0,0.0066889632107023,1
268,0.7959183673469387,0.0,0.0,0.6923076923076923,0.11428571428571428,1.0,0,0,9.102040816326529,0
269,0.7959183673469387,0.0,0.0,0.6923076923076923,0.05714285714285714,1.0,0,0,7.448979591836735,0
270,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,6.938775510204081,1
271,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,190.14285714285717,0
272,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,6.938775510204081,0
273,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,0.0,0,1,187.53061224489795,0
274,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,6.938775510204081,0
275,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,6.938775510204081,0
276,0.7959183673469387,0.0,0.0,0.6923076923076923,1.0,1.0,0,0,6.938775510204081,0
277,1.0,0.0,0.0,0.7692307692307693,0.08571428571428572,1.0,0,0,1.95,0
278,1.0,0.0,0.0,0.7692307692307693,0.08571428571428572,1.0,0,0,1.95,0
279,1.0,0.0,0.0,0.7692307692307693,0.14285714285714285,1.0,0,0,65.95,0
280,1.0,0.0,0.0,0.7692307692307693,1.0,0.0,0,1,17.0,1
