,Foreign_table,Foreign_key,Primary_table,Primary_key,F1,F2,F3,F4,F5,F6,F8,F9,F10
46,loan,duration,client,client_id,0.0073313782991202,0.978,0.0,0.8181818181818182,0.3,0,0,0,7.8724340175953085
47,loan,duration,client,district_id,0.0073313782991202,0.996,0.0,0.8181818181818182,0.4,0,0,0,7.8724340175953085
48,loan,duration,card,card_id,0.0073313782991202,0.998,0.0,0.8181818181818182,0.1,0,0,0,1.3079178885630498
49,loan,duration,account,district_id,0.0073313782991202,0.996,0.0,0.8181818181818182,0.4,0,0,0,6.5982404692082115
50,order,account_id,trans,account_id,0.5807448616906196,1.0,0.2,0.2727272727272727,0.5,0,0,1,145.8034306907742
51,order,account_id,disp,account_id,0.5807448616906196,1.0,0.2,0.2727272727272727,0.5,0,0,1,0.8297017462525113
52,order,account_id,account,account_id,0.5807448616906196,1.0,0.2,0.2727272727272727,0.5,0,0,1,0.6954102920723226
53,order,order_id,trans,balance,1.0,1.0,0.0,0.09090909090909091,0.1,0,0,1,145.8034306907742
54,trans,account_id,disp,account_id,0.0047695056884304,1.0,1.0,0.18181818181818182,0.5,0,1,1,0.005690550231374
55,trans,account_id,account,account_id,0.0047695056884304,1.0,1.0,0.18181818181818182,0.5,0,1,1,0.0047695056884304
